index,product,category,sub_category,brand,sale_price,market_price,type,rating_clean,description,sale_price_original,sale_price_capped,discount_pct
15412,"2 Fold Umbrella - Auto-Open & Manual Close, Mehndi","Kitchen, Garden & Pets",Storage & Accessories,Fendo,279.0,749.0,Umbrella,3.4,"This Fendo Umbrella brings - Classic Women Umbrella, one of the most preferred umbrellas online. Made of Superior Polyester Fabric with UV Protection. It will withstand harsh weather conditions. Umbrella Care: Please allow the umbrella to dry before closing",279.0,279.0,62.75033377837116
15413,Steel Lunch/Tiffin Box With 3 Containers - 8X3,"Kitchen, Garden & Pets",Steel Utensils,BB Home,299.0,499.0,Steel Lunch Boxes,4.2,"BB Home Tiffin Sada keeps food fresh for hours. Superior quality stainless steel which is scratch-resistant and comes in a compact size which fits easily in briefcase, schoolbag and handbag. Ideal for office executives and school going kids. This container helps promote a healthy lifestyle by avoiding plastic and in turn saving the environment.",299.0,299.0,40.08016032064128
15416,"Steel Dinner Plate - No. 13, Khumcha","Kitchen, Garden & Pets",Steel Utensils,BB Home,369.0,579.0,Plates & Tumblers,4.4,"BB Home Plate is made from sturdy, stainless steel which provides a good addition to your kitchen. It is used to serve large meals and for everyday use in your home. It’s elegant and scratch-proof. It promotes hygiene in your house and protects the environment.",369.0,369.0,36.26943005181347
15421,Marvel 20 Multi Storage Plastic Basket Without Lid - Matt Brown,"Kitchen, Garden & Pets",Storage & Accessories,Polyset,89.0,139.0,Containers Sets,3.3,"Organize your utility and laundry items in style with Polyset Marvel laundry basket. It is made of polypropylene with specially designed air vents in order to keep clothes odourless. Such a construct keeps the items inside the basket free from moisture and moulds. Being rectangle in shape makes that basket to easily fit in the corner of the house without occupying much space. It is strong, durable and lightweight which makes the laundry basket multi-purpose utility storage or laundry basket. Its attractive colour will add a touch of sophistication to your home interior.",89.0,89.0,35.97122302158273
15425,Adhesive Hooks - Large Oval Universal,"Kitchen, Garden & Pets",Storage & Accessories,Fackelmann,159.0,159.0,Wall Hooks & Hangers,5.0,"High quality back glue for durable adhesion on tiles, glass, laminate etc. Products are extremely durable material makes it resistant to high heat and usage levels. Made to use every day for your meal preparations. It is anti-rust and extremely durable.",159.0,159.0,0.0
15428,Whisky Juice Glass Set - Sirocco Rock,"Kitchen, Garden & Pets",Crockery & Cutlery,Ocean,489.0,753.0,Glassware,5.0,"Ocean Sirocco 340 ML Whisky Glasses - Set of 6 This elegant glassware set has been designed to the utmost to ensure that it adds functionality and style together to your interiors. The product set is ideal for medium and small-sized homes and it comes with a unique curvaceous design, which ensures that you can use it for a variety of purposes. The set also features unique glass design and comes with a heavy-duty texture so that it never breaks or chips despite the usage. Therefore, it is a safe and ideal addition for all kinds of home interiors.",489.0,489.0,35.0597609561753
15443,"Chai/Opalware Cup & Saucer Set - Princess, Silken Charms","Kitchen, Garden & Pets",Crockery & Cutlery,LaOpala,499.0,550.0,"Cups, Mugs & Tumblers",3.8,"It is ideal for serving guests and home use. Laopala is the brand that is an essential part of our lives. At home or in the office, it is the symbol of elegance, creativity, and reliability with its wide product range, functionality, innovative perspective, distinctive designs and 80 years of experience. Enhance the beauty of your in-house bar or your kitchen with this perfectly crafted crockery.",499.0,499.0,9.272727272727272
15450,Pantry/Cookie/Snacks Glass Jar With Blue Lid,"Kitchen, Garden & Pets",Crockery & Cutlery,Yera,199.0,240.0,Glassware,3.7,"PantryMate Storage Jars with Lids are a chic series of storage jars. Show off these new additions in your kitchen shelf and on the dining table, as they would fit well and add a sophisticated character to your display with their unique designs. Wash 'em, Dry 'em in the Sun and fill 'em up to the brim with raashan, anaaj, pickles, jams, snacks, spices or lentils, they will win many hearts. Our food-grade storage jars make for a healthy kitchen and a happy family.",199.0,199.0,17.083333333333332
15451,Whisky Glass Karat,"Kitchen, Garden & Pets",Crockery & Cutlery,Pasabahce,449.0,552.0,Glassware,3.6,A brand that is an essential part of our lives. Enhance the beauty of your In-House bar or your kitchen with this perfectly crafted crockery. Tempered or toughened glassware for maximum safety of foodservice professionals as well as for the superior resistance and durability.Benefits: Whisky glasses are shaped to enhance the experience of drinking and nosing whisky.The most popular glasses feature a bulbous body shape which allows aromas to collect and be directed through a narrow rim.,449.0,449.0,18.65942028985507
15467,"Pet Cleaning Hand - Assorted Colour, BB1526","Kitchen, Garden & Pets",Pet Food & Accessories,DP,39.0,39.0,Pet Toys,4.0,"With this grooming clove, completely forget about shedding like an awful nightmare. Get rid of hairballs before they appear once and for all! Our high-quality Grooming Glove was designed to be extremely gentle with your pet, bringing only satisfaction and pleasure.",39.0,39.0,0.0
15482,"Rich Premium Adult Fine Wet Cat Food, Chicken With Tuna In Gravy - +1 Year","Kitchen, Garden & Pets",Pet Food & Accessories,SHEBA,55.0,55.0,Pet Meals & Treats,5.0,"We know that cats are picky eaters and they eat only what they want, so pamper your cat with Sheba's range of delicious premium fine cat food, containing the goodness of chicken with tuna in gravy that your cat will love. Your adult pet cat adores the taste of real chicken with tuna and Sheba ensures your cat savours every bit of it through its wet format i.e. more palatable and helps add water for cats. This wet cat food is designed as a complementary food to your cat’s complete and balanced diet. The Sheba easier to lick meal is high in protein and also contains essential vitamins and minerals, so this premium palate for your cat delivers a mouth-watering feast, without compromising on the goodness. Give your furry friend the satisfying taste of premium cat food and watch them finish the whole meal!",55.0,55.0,0.0
15484,"Frost Stainless Steel Bottle With Steel Cap - Turquoise Colour, PXP 1004 DV","Kitchen, Garden & Pets",Storage & Accessories,BB Home,498.0,990.0,Water & Fridge Bottles,3.9,"Now free your environment, and yourself from the unhealthy plastic bottles and get a healthier one-time product for all your needs. These high-grade stainless steel bottles are here to enhance your dining and travelling experience, saving you from the negative effects of plastic. The single-walled steel bottles are perfect add-ons to your kitchen collection if you are looking for light-weighed, durable, classy looking product.The bottle comes with sipper & wide mouth steel cap, catering to double usage. Be it going to the gym, or sending it with the kids to school, the colourful sipper can always make it a very convenient, handy and more importantly a style-statement product. You can take it to the office or just keep on the dinner table. Open the wide mouth lid and use at ease.The bottles come with the major USP of inter-changeable lid facility. Now you can make the same steel cap bottle as a sipper bottle by just interchanging the lids. Hence, get 2 of two-in-one featured bottles of same model and capacities and get the best of both, with a variety of colours!",498.0,498.0,49.696969696969695
15487,"Glass Bottle With Removable Fabric Cover - Brown, BB1320","Kitchen, Garden & Pets",Storage & Accessories,DP,129.0,239.0,Water & Fridge Bottles,5.0,"Carry this versatile and modish bottle whenever you go out. The bottle is made of glass, which is durable and is light in weight. The bottle's sleek design makes it fit anywhere in the backpack. It is ideal for students, travellers and people at the jobs. The wide mouth of the bottle makes it easy filling and prove to be perfect on the go bottle. It's perfect to store water, juices, etc.",129.0,129.0,46.02510460251046
15497,"Dog Harness - Extra Large, Brown, Champion","Kitchen, Garden & Pets",Pet Food & Accessories,Ferplast,2180.0,2180.0,Pet Collars & Leashes,4.3,"This full body dog harness has a simple shape and gorgeous design. It is easy to use, clean, and store. Its secure fit offers your dog a sense of comfort. It is soft enough to be gentle on the dogs skin.",2180.0,2180.0,0.0
15498,Powder - Erina-Ep,"Kitchen, Garden & Pets",Pet Food & Accessories,Himalaya Pet Care,190.0,190.0,Pet Cleaning & Grooming,4.3,"Action : Prevents ectoparasites : Erina EP controls ectoparasites (external parasites) like ticks, fleas and lice in pets. 
Controls skin infections : Its antimicrobial and antifungal actions, prevent skin infections and improves the overall condition of the skin. Indications : To control ectoparasites like ticks, fleas and lice. To improve overall skin health.",190.0,190.0,0.0
15506,"Tiffin - Stylo Hot Executive, Evening Pista","Kitchen, Garden & Pets",Storage & Accessories,Asian,449.0,573.0,Lunch Boxes,3.0,"This lunch box is a very elegant and trendy product of Asian Plastics. The outer body and lid is made of 100% food grade material and the inner bowl and lid is made of top quality stainless steel, keeping the food fresh for a longer period of time. The lunch box also comes with a handle for easy carrying.",449.0,449.0,21.640488656195465
15512,Absolute Calcium Bone For Pets,"Kitchen, Garden & Pets",Pet Food & Accessories,Drools,339.15,399.0,Pet Meals & Treats,4.3,"Give your pet the power of calcium with Drools Absolute Calcium Bone. Calcium is very important to us as well as for our pets. It helps in making their bones healthy and teeth stronger, compulsory to boost your pet's performance. This is very important for pets, to give them the required amount of calcium they need while growing.",339.15,339.15,15.000000000000004
15517,"Pet Plastic Water Bottle - Pink, Aster, L3022X6 PK","Kitchen, Garden & Pets",Storage & Accessories,Princeware,189.0,316.0,Water & Fridge Bottles,4.2,"These elegantly designed bottles are easy to carry and pour. The durable, liquid-tight and spill-proof features make it easier to hold and carry. The sharp and bright colours add to the beauty of the bottles.",189.0,189.0,40.18987341772152
15519,"LED Bulb - 0.5-Watt, Yellow, Deco Mini Base B22","Kitchen, Garden & Pets",Appliances & Electricals,Philips,45.0,120.0,CFL & Led Bulbs,4.3,"LED lighting adds warmth to your life. LED light bulbs help you transform your living space with beautiful and warm lights. It offers numerous lighting possibilities and helps in saving 90% of energy consumption. The instant brightness of the light is able to create a comfortable environment in your home. LED bulbs help to emit cooler and more energising light. To enjoy a perfect light quality and no warm-up time, you should buy LED bulbs. Use the revolutionary Philips T-bulb for a wider light spread and aesthetic pleasure. Use the 0.5W LED Lamps as a night-lamp, in the pooja room or for other decorative purposes.",45.0,45.0,62.5
15523,"100% Vegeterian Biscuit, Dog Treats- Jar","Kitchen, Garden & Pets",Pet Food & Accessories,Purepet,233.75,275.0,Pet Meals & Treats,4.5,"Many Dog owners are looking for more opportunities to, give back, to their canine friends and Purepet Biscuits are just right for any occasion. Made with Vegetables. Every Purepet Biscuit provides 100% complete and balanced nutrition with no added colours or flavors. These oven baked biscuits help clean teeth and freshen breath by slowing tartar build-up and they also promote a lustrous coat with omega fatty acids.",233.75,233.75,15.0
15539,Aluminium Induction Base Flat Bottom Patila Tope Pot - Silver,"Kitchen, Garden & Pets",Cookware & Non Stick,HAZEL,499.0,699.0,Tawa & Sauce Pan,3.6,"Hazel Aluminium Flat Bottom Pot has a great thickness that is fantastic to even heat food. It is made from high quality food grade aluminium. It is made in the traditional way so that it can be used to serve food to your dinner table. This induction base pot adds a perfect finishing touch on an Indian meal. It is easy to clean and wash. this pot is highly durable and made of fine quality material making it long-lasting. It ensures even heat distribution and fast cooking. It is used to make curry, vegetables, etc.",499.0,499.0,28.61230329041488
15548,"Stainless Steel Sipper Cap Bottle - Want To Be A Racer, Single Wall","Kitchen, Garden & Pets",Storage & Accessories,Hot Muggs,499.0,545.0,Lunch Boxes,5.0,"This Single Wall Stainless Steel Sipper Cap Bottle, which is absolutely safe to use with all drinks. It has no odour (unlike plastic) and there will be no changes in the taste. It has a wide mouth opening for better cleaning and it can also accommodate ice cubes. It has a capacity of 600 ml which is ideal for young, growing kids on the go. Also, it is safe for kids and the stainless steel is 100% hygienic and safe, and the plastics are BPA free. It is ideal as a school water bottle for everyday use. The bottle is leak-proof and has ideal weight and capacity for the child to carry the bottle in different places of use. It has stylish designs focused on children - specially created, original and stylish designs which are cute and fun. It is printed in high definition colour. Please note that this bottle is not insulated and has no heat retention capability. In this case, you want to buy insulated bottles, please check out our creative range of insulated bottles. Special instructions: extra caution is strongly recommended with hot liquids as hot liquids can be dangerous for children.",499.0,499.0,8.440366972477065
15552,Water Juice Glass Set - Scirocco Hi Ball,"Kitchen, Garden & Pets",Crockery & Cutlery,Ocean,609.0,753.0,Glassware,5.0,"Ocean Scirocco Hi Ball Glass Glasses - Set of 6 If you want something that can be used for day to day purposes of drinking and maintaining, then this is the product that you must invest upon. Brought to you by Ocean, one of the largest glassware products making brand, this particular set of glasses have been designed with a minimalistic style so that they can be used for a variety of purposes. That's why, if you are one of those who has just started a collection of glasses, then this product set is the right option for you.",609.0,609.0,19.12350597609562
15557,Stroke Tall Juice & Water Glass/Tumbler,"Kitchen, Garden & Pets",Crockery & Cutlery,Hi-Luxe,995.0,995.0,Glassware,5.0,Hi luxe products are made of soda-lime glassware which is completely hygienic and safe to use. Dishwasher and refrigerator safe. Clear and durable glassware. Highly trusted by all foodservice professionals for the quality and durability of products. Heat and scratch-resistant product. Hi luxe can be used for serving cocktails and water. Not recommended for use in microwave. Package Contains: Set of 6.,995.0,995.0,0.0
15558,Plain Container Jumbo Combo Set - Orange,"Kitchen, Garden & Pets",Storage & Accessories,Suvidha,469.0,469.0,Containers Sets,3.9,"3pcs of 600ml,800ml,1100ml or Virgin pp plastic container ,100% bpa free &  foodsafe container.",469.0,469.0,0.0
15564,Better Home Super Tight Plastic Container - Assorted Colour,"Kitchen, Garden & Pets",Storage & Accessories,JOYO,199.0,317.0,Containers Sets,3.3,These plastic containers can be used to store a variety of food products. The base has a distinguished checked design & the lids in assorted colours. They are available at highly economical prices.,199.0,199.0,37.22397476340694
15565,"Stainless Steel  Induction Compatible Pressure Cooker - Silver, HSS80","Kitchen, Garden & Pets",Cookware & Non Stick,Hawkins,2399.470000000001,5150.0,Pressure Cookers,3.6,"The body and lid of this Stainless Steel Pressure Cooker With Induction Compatible Base are 100% stainless steel. To ensure uniform heating, the bottom has a core of 4.06 mm thick aluminium sandwiched between two sheets of stainless steel. The base always stays flat, never bulges. Stainless steel stays bright, does not pit or corrode, is easy to clean and extremely hygienic. Can be used safely for light and deep frying and pressure-cooking. Suitable for gas, electric, ceramic, halogen and induction cooktops. Suitable for gas, electric, ceramic, halogen and induction cooktops. Ideal to cook for 3 or 4 persons.",4799.0,2399.470000000001,53.40834951456308
15595,"Two Tone Plastic Bowl/ Fruits & Vegetable Basket - No. 1, Blue, L2301","Kitchen, Garden & Pets",Storage & Accessories,Princeware,39.0,68.0,Containers Sets,3.6,"This bowl, made from plastic, is durable and easy to clean and maintain. It is round shaped and is also easy to carry. The colour of the bowl makes it attractive and perfect for keeping in the dining table or storing in the kitchen.",39.0,39.0,42.64705882352941
15600,Grow Bags,"Kitchen, Garden & Pets",Gardening,Forgreen,159.0,159.0,"Pots, Planters & Trays",3.3,"Grow bags are great for balcony/terrace gardens. Size is before filling potting mix. They occupy less space and convenient to move around. This size is good for greens and herb garden like Palak/Spinach, Methi, Celery, Rosemary, Dil etc.",159.0,159.0,0.0
15624,Ultra Alkaline Battery 9V AAA,"Kitchen, Garden & Pets",Appliances & Electricals,Duracell,469.0,480.0,Battery & Electrical,4.1,Duracell alkaline batteries are engineered to deliver the power needed for all household devices that are used on a daily basis. These batteries are dependable with long-lasting power.,469.0,469.0,2.2916666666666665
15625,Plastic Milano Mix Container - Gary,"Kitchen, Garden & Pets",Storage & Accessories,Flair,189.0,380.0,Containers Sets,3.9,"Airtight lids to protect food items from moisture and keep them fresh for a long time.
Ideal for Dry foodS, Pulses and spices which ensures that flavour remains intact.
Microwave safe without lid,
100% Food Grade & BPA free.",189.0,189.0,50.26315789473684
15626,Polka Plastic Container - Green,"Kitchen, Garden & Pets",Storage & Accessories,All Time,289.0,315.0,Containers Sets,3.9,"This stylish, lightweight and vesatile range of containers is the ideal way to store your cooking ingredients. They are calibrated for easy mesurment, and their special nesting feature makes them easy to store. Polka containers are designed in a modular manner and are perfect for fridge or ambient storage. Ideal Uses - Polka Containers are versatile and are commonly used to store a wide variety of items - ranging from food and cooking ingredients to cutlery, stationery, art supplies, and jewellery. A one stop shop for all your kitchenware needs at all times! 99% Safe is meaningless, Safety has to be 100% & Modular design and they can be stacked easily, Made of 100% food grade materials , microwave safe, freezer safe and dishwasher safe makes it convenient to use, Calibrated marking for right measures, Great colour options suits modern style kitchen decor, Available in wide range of shapes and sizes.",289.0,289.0,8.253968253968253
15630,"Insulated Plastic Casserole For Roti/Chapati - Cosmos N Dlx, Green","Kitchen, Garden & Pets",Flask & Casserole,Asian,309.0,494.0,Casserole,4.6,Asian Celebrity Casserole comes in attractive design & keep food hot for 5 to 6 hours. It has an easy twist-and-lift grip with locking handle. Its outer body made of high- grade virgin plastic & inner body made in 18/8 quality stainless steel. Insulated middle layer made of high-quality PUF. It has an elegant look and is a great gifting option.,309.0,309.0,37.449392712550605
15635,Cleaner Neutralizer- Cat & Dog,"Kitchen, Garden & Pets",Pet Food & Accessories,Get Off,2399.470000000001,2800.0,Pet Cleaning & Grooming,4.3,"Cat & dog cleaner neutralizer - 500 ml a unique formula for indoor or outdoor use, wash & get off spray cleaner neutraliser first cleans the area fouled by your pet, then neutralises the odour of urine in order to deter repeat soiling, as well as washing away the stains that your pet leaves behind. Within 30 mins, wash & get off spray contains will remove the pet odour that soiling leaves behind and replace it with a pleasant citric scent. It can be repeated every 12 hours. How to use- for use only as a vertebrate repellent apply 10 ml of product per 1.25 square meters of surface do not breathe spray mist do not use where food, water or feed could be contaminated wash hands after use keep container tightly closed in a safe place and avoid contact with heat specification- qty - 500 ml",2800.0,2399.470000000001,14.304642857142817
15642,All Time Plastic Sleek Masala Container Transparent - Red,"Kitchen, Garden & Pets",Storage & Accessories,All Time,249.0,300.0,Containers Sets,3.8,"Bring home this sleek space-saving container set and add style and sophistication to your kitchen. Store in style in this amazing sleek containers (4pcs Set). It is compact design makes it easily stackable. The set contains a variety of shapes and sizes ideal for day-to-day applications. The food remains intact due to the leak proof lids and the holding gauge in the lid provides a good grip and makes it convenient to open. It is made of 100% food grade materials. It is microwave, freezer & dishwasher safe. Each container has the capacity of 850 ml.",249.0,249.0,17.0
15648,"Plastic Bottle - Narrow Neck, Orange, Apollo, 20371O","Kitchen, Garden & Pets",Storage & Accessories,Ratan,99.0,99.0,Water & Fridge Bottles,5.0,"These bottles are very lightweight yet strong and they come in different colours and designs. These are very easy to carry water or any liquids such as juices, tea, ice tea, etc.",99.0,99.0,0.0
15653,"Steel Snack Plate/Thali - No. 8, China","Kitchen, Garden & Pets",Steel Utensils,BB Home,179.0,249.0,Plates & Tumblers,4.3,"BB home stainless steel thali is made from sturdy, stainless steel which provides a good addition to your kitchen. It's elegant and scratch-proof. It promotes hygiene in your house and protects the environment. These small plates can be used for serving snacks like samosa, chivda and many more food items at the dining table.",179.0,179.0,28.11244979919679
15663,Karanji Cutter - Royal,"Kitchen, Garden & Pets",Kitchen Accessories,Anjali,50.0,59.0,Kitchen Tools & Other Accessories,4.1,This is a traditional style Royal Karanji Cutter comes with a plastic handle to give you the maximum comfort during cutting. The blades are made from durable stainless steel. This tool is used to prepare Karanji & other Diwali snacks.,50.0,50.0,15.254237288135592
15666,Luncheon Insulated Round Lunch Pack,"Kitchen, Garden & Pets",Storage & Accessories,Saura,216.0,216.0,Lunch Boxes,3.9,"This lunch box is sturdy and durable which ensures the is intact. Its roomy compartment makes it ideal for office, travel, and day out. The Insulated lunch pack keeps the food hot for a longer duration. It will easily fit into a Office bags or it can esy to handle.",216.0,216.0,0.0
15676,"Chota Bheem Super Big Plastic Lunch Box - Assorted Character, Assorted Colour","Kitchen, Garden & Pets",Storage & Accessories,Yellow Spark,129.0,150.0,Lunch Boxes,2.0,"This Lunch Box is made with food-grade quality plastic which is microwave safe, airtight, leak-proof, and BPA free. It is dishwasher and freezer safe. It has no sharp edge for your child's safety. It comes with a virgin silicon rubber seal, sturdy fork and spoon with rounded edges.",129.0,129.0,14.000000000000002
15682,"Steel Kitchen Fruits & Vegetable Storage Rack/Trolley/Stand, 2 Layer - VR10233","Kitchen, Garden & Pets",Kitchen Accessories,HAZEL,2399.470000000001,2799.0,Kitchen Tools & Other Accessories,3.8,"Keep your space neat, organized and sorted with the range of products from Hazel. This multipurpose Steel fruit vegetable basket helps you to organize your stuff systematically. Made of high-quality stainless steel material. These storage baskets are perfect organizers which could help you to organize small stuff like fruits, vegetables and cereals etc. Attractive & Sleek design adds to the ambience of your home. These baskets have an easy carry handle on the one side that makes it easier to shift. Useful basket, a must has in every home. These accessories are made of robust materials and built to make your life convenient.",2799.0,2399.470000000001,14.274026438013534
15684,"Padded Lead - 3/4 inch, Fawn Colour","Kitchen, Garden & Pets",Pet Food & Accessories,Glenand,595.0,595.0,Pet Collars & Leashes,4.3,These are soft padded lead for your active pets with light weight metal fitings making them completely safe for your pets.,595.0,595.0,0.0
15690,"Padded Lead - 3/4 inch, Black Colour","Kitchen, Garden & Pets",Pet Food & Accessories,Glenand,595.0,595.0,Pet Collars & Leashes,4.3,These are soft padded lead for your active pets with light weight metal fitings making them completely safe for your pets.,595.0,595.0,0.0
15707,100% Melamine 750 ml Mixing Bowl With Anti Skid Grip - Green,"Kitchen, Garden & Pets",Crockery & Cutlery,Iveo ,149.0,200.0,Plates & Bowls,4.1,"Iveo Melamine products are made from 100% pure melamine which is 100% food-grade in nature. These are heat resistant, break-resistant, freezer safe, stain-resistant, colourfast & scratch resistant. These products can also be used in a microwave oven for the re-heating purpose only. These are stain-resistant products so there will be no food stain mark on it. These are also dishwasher safe.",149.0,149.0,25.5
15708,Kitchen Press Super-Lock System,"Kitchen, Garden & Pets",Kitchen Accessories,Ritu,399.0,570.0,Kitchen Tools & Other Accessories,3.7,"Rithu Kitchen Press Super Lock has a unique and convenient design that facilitates preparation of your favourite Indian savoury snacks with ease. This product serves the purpose of making fried delicacies like chakli and muruku in a hassle-free manner. The design of the product is elegant and the stainless steel body ensures sturdiness and durability. Designed for utility, this product is made from stainless steel that is 100% rust free. The press function of the product facilitates a strong grip and smooth movement while preparing the snacks. It is easy and convenient as the piston function allows more efficiency. It is recommended to wash by hand in order to remove the batter thoroughly after use.",399.0,399.0,30.0
15734,"Borosilicate Glass Lunch Box/Tiffin Box Round - Microwavable, Premium, Airvent Green Lid With Bag","Kitchen, Garden & Pets",Storage & Accessories,Home Puff,899.0,1499.0,Lunch Boxes,5.0,"Everybody wants to eat and stay healthy. But is your lunch box health safe? Here’s our answer to a healthier lunch box for everyday use. Home Puff’s lunch box is made from high-quality Borosilicate glass, which does not leach any harsh chemicals even in hot food. The glass is strong and is capable of operating effectively between -20 to 400 degree Celsius temperatures. Carrying the box is easy as it comes with its own carry bag. The bag is lightweight and keeps the weight of the tiffin to a minimal for everyday use. Also, the glass tiffin is stain proof, which means it does not catch any marks from oily and spicy food. Home Puff’s box is dishwasher safe, making it easy to maintain and clean. Last but not the least the specially designed seal keeps it airtight, helping in keeping food fresh. Stain-free:- Ideal for ethnic Indian food, which is oily and leaves stains on the box. The Glass retains its crystal clarity even after containing such food. Easy maintenance:- Dishwasher proof glass is easy to clean and maintain owing to its strong, robust build. Usability:- Comes with a carry bag for easy portability from place to place. The Bag is lightweight and does not add extra weight to the lunch box. Perfectly designed seal makes container airtight and spill proof. Glass build makes it safe for use in the microwave and conventional ovens without damage. Carry bag allows it to be carried anywhere without any hassle. Suitable for use in the temperature range from -20 to 400 Degree Celsius. No chemical leaching into the food even when poured hot. Does not catch any oil or spice stains (Ideal for Indian food). Freeze and High Heat protection help in carrying both types of food.",899.0,899.0,40.0266844563042
15736,Smoked Chicken Adult Dog Food,"Kitchen, Garden & Pets",Pet Food & Accessories,Purepet,1699.15,1999.0,Pet Meals & Treats,3.9,Purepet Smoked Chicken is a complete food for adult dogs with regular activity. It contains all the essential ingredients needed to satisfy the nutritional needs of your dog. It promotes healthy digestion and provides overall wellness for your dog.,1699.15,1699.15,14.999999999999996
15737,"Stainless Steel Lunch Box - Tiffin Set, Blue BB 570 3","Kitchen, Garden & Pets",Steel Utensils,Tedemei,459.0,565.0,Lunch Boxes,3.7,"Pack lunch for your loved ones easily with this uptown lunchbox by Tedemei. Made of high-quality stainless steel on the inside, the lunch box is sturdy, durable, and easy to clean. On the outside, it is made of high-quality plastic. The lunch box comes with an airtight flap and lock lid, which helps in keeping the food fresh for a longer time. Also, the lid closes tight enough to store solid as well as liquid food without worries of spillage. With a catchy blue colour with a smart design, this lunch box is perfect to carry to the office.",459.0,459.0,18.76106194690265
15752,"Plastic Snacker Round Container - Small, Brown","Kitchen, Garden & Pets",Storage & Accessories,Flair,59.0,95.0,Containers Sets,3.9,"This Plastic Snacker Container has a space given on the lid to mark the storage date. It is leakproof, odourless & 100% food-grade with a translucent durable body. This is microwavable without a lid that is great food savers. Easy to clean. Superfood ideas to store: dry fruits, mithais, cheese, butter.",59.0,59.0,37.89473684210527
15753,Non Stick Cookware Gift Set,"Kitchen, Garden & Pets",Cookware & Non Stick,Nirlon,2399.470000000001,2489.0,Cookware Sets,4.6,Nirlon products fulfill the most demanding quality standards and provide great satisfaction to those requiring high quality finishing and best results. Successfully withstand and most demanding conditions and at the same time give a real touch of distinction .Crafted from high quality raw material.,2489.0,2399.470000000001,3.5970269184410943
15766,Baby Fork Set - Orchid,"Kitchen, Garden & Pets",Crockery & Cutlery,Montavo,185.0,185.0,"Cutlery, Spoon & Fork",3.0,"Premium modern design in mirror finish With its charismatic elegance, it is surely to give exquisite dining experience The mirror finish of this set gives it a luxurious look. Elements of modernity gets an updated look on this cutlery. It takes your dining experience to another level altogether.",185.0,185.0,0.0
15789,"Wet Cat Food - Tuna In Jelly, For Kittens, 2-12 Months","Kitchen, Garden & Pets",Pet Food & Accessories,Whiskas,30.0,30.0,Pet Meals & Treats,4.4,"Whiskas Kitten Gravy Food provides complete nutrition for your pet kitten. A complete and balanced cat food, Whiskas gravy is designed to take care of your pet’s daily nutritional requirements and provide it with all the required vitamins and minerals along with moisture and nourishment for healthy growth and a happy life.
A cat's love for fish is thoughtfully blended with loads of calcium, phosphorus, proteins, antioxidants, vitamins & minerals, in each pack. It helps maintain its fur and provides it with healthy bones and body growth, healthy immune system, and energy for play.
Whiskas gravy has a texture and aroma that appeals to the palate of your feline, and attracts even fussy eaters in for a filling and fun meal time! Whiskas cat food is ideal for kitten breeds from Persian Cat, British Shorthair to Siamese Cat.",30.0,30.0,0.0
15795,Spray Glass Water Bottle With Cork - Violet,"Kitchen, Garden & Pets",Storage & Accessories,Treo,439.0,540.0,Water & Fridge Bottles,3.0,"Stylish in terms of its design and highly functional are the two aspects that define this bottle from Treo by Milton. It has a capacity of 1 lt and is made of glass. The fact that it is leak-proof in nature makes it extremely useful. It is highly portable and can be carried with ease while you are travelling. Furthermore, it does not lead to any form of a chemical reaction with the beverage or water stored in it. This bottle not only has a stylish design but is also leak 100 per cent proof in nature. Be it water, juice or any other drink stored in it, nothing will seep out of its surface. Thanks to its sturdy glass construction, it will not break or chip easily. Therefore, you will be able to use it for a long period of time without having to worry about it getting damaged. The airtight lid that this bottle comes with prevents the content stored in it from spilling over. It also prevents the same from getting contaminated by microorganisms. This transparent glass bottle from Treo by Milton features an uber-stylish design. Its lid comes in the form of a corkscrew, which adds an edge to its overall design. Moreover, as it is lightweight and has a compact design, carrying or storing it is not a hassle either. Its lid comes in the form of a corkscrew, which adds an edge to its overall design. Moreover, as it is lightweight and has a compact design, carrying or storing it is not a hassle either. This bottle is a must-have in every household and has a capacity of 1 lt. It is the perfect companion to carry along while you are out in the scorching heat. It can also be used to store and carry juices and other cold beverages. This bottle demands very little in terms of maintenance and cleaning it is easy and hassle-free. You can use a wet wipe or sponge to clean its exterior surface and a bottle scrubber along with a mild detergent to clean the interior.",439.0,439.0,18.703703703703702
15809,Dog Supplement for Large Breed Dogs - Absolute Calcium Milk Bone,"Kitchen, Garden & Pets",Pet Food & Accessories,Drools,408.0,480.0,Pet Meals & Treats,5.0,"Absolute Calcium Bone Supplement has the right ingredients to keep a dog's bones healthy and functioning at their optimum. It contains calcium and phosphorus in the right ratio, along with all the essential vitamins to increase connective tissue and tendon strength. Daily usage promotes your four-legged friendâ€™s health.",408.0,408.0,15.0
15810,"Glass Container Set - Round, Store Fresh","Kitchen, Garden & Pets",Crockery & Cutlery,Treo,359.0,465.0,Glassware,4.1,"Treo by Milton is synonymous with elegant and utilitarian glassware, handpicked from the finest furnaces of the world. Created with the perfect cuts to suit Indian tastes, these glass items are made to keep your guests talking while being functional additions to your home. Treo has the largest assortment of storage products for all needs. From stylish bottles in various shapes to suit your style to a large variety of fridge containers, jars, and canisters, they have it all! Your kitchen and fridge will never look the same again!",359.0,359.0,22.795698924731184
