index,product,category,sub_category,brand,sale_price,market_price,type,rating_clean,description,sale_price_original,sale_price_capped,discount_pct
14940,Spinach - Chopped,Fruits & Vegetables,Fresh Vegetables,Fresho,33.0,41.25,Cut & Peeled Veggies,3.0,"With succulent, spoon shaped green leaves, Palak/Spinach is sweet, nutty and sometimes tangy. Fresho delivers to your doorstep freshly chopped spinach , making your preparations much easier and quicker because we value your time! Do not forget to check out our delicious recipe-
https://www.bigbasket.com/cookbook/recipes/1506/bacon-spinach-omelette/",33.0,33.0,20.0
14973,Beans - Cowpea,Fruits & Vegetables,Fresh Vegetables,Fresho,38.0,47.5,"Beans, Brinjals & Okra",3.0,"Tender, crispy and sweet tasting green cowpea beans have a succulent and pale flesh. These long and slender beans contain lime green peas.
They are also known as black-eyed peas and lobia. 
Do not forget to check our delicious recipe - https://www.bigbasket.com/cookbook/recipes/1404/healthy-stir-fry/",38.0,38.0,20.0
14981,Palak,Fruits & Vegetables,Fresh Vegetables,Fresho,25.0,31.25,Leafy Vegetables,3.0,"With a sweet, nutty, and tangent flavour, Palaks are green leafy vegetables that are succulent and spoon-shaped.
Do not forget to check our delicious recipe - https://www.bigbasket.com/cookbook/recipes/2235/green-detox-smoothie/",25.0,25.0,20.0
14983,Pomegranate,Fruits & Vegetables,Fresh Fruits,Fresho,139.0,173.75,Apples & Pomegranate,3.0,"With ruby color and an intense floral, sweet-tart flavor, the pomegranate delivers both taste and beauty.
You can remove the skin and the membranes to get at the delicious fruit with nutty seeds.
Fresho Pomegranates are finely sorted and graded to deliver the best tasting pomegranates to you. 
Do not forget to check our delicious fruit recipe -  https://www.bigbasket.com/cookbook/recipes/1229/pomegranate-cooler/",139.0,139.0,20.0
15021,"Cut Cauliflower & Broccoli, Washed",Fruits & Vegetables,Cuts & Sprouts,Fresho,40.0,50.0,Recipe Packs,3.0,"Fresh broccoli and cauliflower, cleaned and cut for easy cooking. Prepare soups, toss them as a healthy starter or add them in noodles.
Try out this recipe at home -  https://www.bigbasket.com/flavors/collections/222/ready-to-cook-vegetable-pack-recipes/ 
 Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability.",40.0,40.0,20.0
15027,Sapota,Fruits & Vegetables,Fresh Fruits,Fresho,34.0,42.5,"Banana, Sapota & Papaya",3.0,"Brown skinned sapotas are smooth to grainy textured, musky-scented and deliciously sweet in taste.
The flesh generally contains 2-3 large and inedible black seeds. Fresho sapotas are freshly plucked by our farmers and the best quality is delivered to you. Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/1232/summer-fruit-salad/",34.0,34.0,20.0
15144,Coriander Leaves - Chopped,Fruits & Vegetables,Fresh Vegetables,Fresho,23.0,28.75,Cut & Peeled Veggies,3.0,"Coriander leaves are green, fragile with a decorative appearance, minimal aroma and spicy sweet taste. Now do not bother wasting time cutting off the roots and chopping. We value your money and time and provide the freshest leafy edible parts.",23.0,23.0,20.0
15187,Banana Flower - Organically Grown,Fruits & Vegetables,Organic Fruits & Vegetables,Fresho,24.0,30.0,Organic Vegetables,3.0,"Banana flower, also known as banana blossom, is a tear-shaped maroon or purplish flower hanging at the end of banana clusters grows on the end of the stem holding a cluster of bananas. The edible flower has a unique and excellent taste rich in nutrients. With every purple outer sheath removed it has anthers which are edible. We selectively pick organically grown banana flower from the best farms.",24.0,24.0,20.0
15216,Bitter Gourd,Fruits & Vegetables,Fresh Vegetables,Fresho,19.8,50.0,"Gourd, Pumpkin, Drumstick",3.0,"The most bitter among all fruits, bitter gourds come with a rough, bumpy and green skin.
The off-white translucent flesh tastes crispy with the combination of the bitter seeds that are present inside. 
Do not forget to check our delicious recipe - https://www.bigbasket.com/cookbook/recipes/129/masala-bharwan-karela/",19.8,19.8,60.4
15292,Sun Melon,Fruits & Vegetables,Fresh Fruits,Fresho,34.0,42.5,"Kiwi, Melon, Citrus Fruit",3.0,"A fruit that comes with buttery yellow skin and translucent flesh, Sun melon has a sweet aroma and flavour. When the melon is ripe, its hard rind turns bright yellow.
Sun melon are oblong with gently blunted ends. The fruit's seeds are sweet to taste.",34.0,34.0,20.0
15324,Papaya - Organically Grown,Fruits & Vegetables,Organic Fruits & Vegetables,Fresho,45.0,56.25,Organic Fruits,3.0,"Papayas are large and pear shaped with green to butter yellow skin colour when ripe. The flesh is pale orange with numerous small, black, sticky seeds at the center. They have a musky taste and buttery consistency. We selectively pick organically grown papayas from the best farms.  Do not forget to check our delicious fruit recipe - 
https://www.bigbasket.com/cookbook/recipes/769/papaya-halwa/",45.0,45.0,20.0
15453,Beetroot - Diced,Fruits & Vegetables,Cuts & Sprouts,Fresho,26.0,32.5,Cut & Peeled Veggies,3.0,"These edible ruby red roots are smooth and bulbous. Beetroots have the highest sugar content than any other vegetable. We deliver them fresh and diced, making your preparations less messy and much easy.",26.0,26.0,20.0
15461,Marigold Flower - Orange,Fruits & Vegetables,"Flower Bouquets, Bunches",Fresho,15.0,7.5,Marigold,3.0,"Marigolds have daisy-like or twice, carnation-like flower heads and are produced separately or in clusters. Marigolds come in special colours, yellow and orange being the most common. It is used for pooja needs and floral decoration. Product image shown is for representation purpose only, the actual product may vary based on season, produce & availability.",6.0,15.0,0.0
15510,Cucumber - Organically Grown,Fruits & Vegetables,Organic Fruits & Vegetables,Fresho,19.0,23.75,Organic Vegetables,3.0,"It Is Organically Grown And Handpicked From Farm  Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability.",19.0,19.0,20.0
15555,Coconut - Medium,Fruits & Vegetables,Fresh Fruits,Fresho,27.72,40.0,Seasonal Fruits,3.0,"Coconut is a very stable fruit. It is a mature fruit of the cocos nucifera palm. The fruit is nearly spherical to oval in shape and measure between 5-10 inches in width.
Its rough external husk is light green, and turns gray as the nut grown-up. The husk is about 1-2 inches in thickness and made of tough fibers. 
Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability.
Click here for delicious fruit recipes - https://www.bigbasket.com/flavors/collections/228/fresh-fruits/",27.72,27.72,30.700000000000006
15689,White Radish - Sliced,Fruits & Vegetables,Fresh Vegetables,Fresho,29.0,36.25,Cut & Peeled Veggies,3.0,"Radishes are a root crop with a crunchy texture and a sharp spicy hot or sweet taste. They are juicy and sometimes has a pungent smell. Do not forget to check out our delicious recipe-
https://www.bigbasket.com/cookbook/recipes/1197/clear-vegetarian-soup-with-vegetarian-fritter/",29.0,29.0,20.0
15716,Marigold Flower - Yellow,Fruits & Vegetables,"Flower Bouquets, Bunches",Fresho,15.0,18.75,Marigold,3.0,"Marigolds have daisy-like or twice, carnation-like flower heads and are produced separately or in clusters. Marigolds come in special colours, yellow and orange being the most common. It is used for pooja needs and floral decoration. Product image shown is for representation purpose only, the actual product may vary based on season, produce & availability.",15.0,15.0,20.0
15723,"Tomato - Hybrid, Organically Grown",Fruits & Vegetables,Organic Fruits & Vegetables,Fresho,15.0,9.38,Organic Vegetables,3.0,"It Is Organically Grown And Handpicked From Farm  Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability.",7.5,15.0,0.0
15775,Pak Choi,Fruits & Vegetables,Fresh Vegetables,Fresho,25.0,31.25,Exotic Vegetables,3.0,Pak Choi is a chinese celery cabbage with crisp leaves and stalk. Its flavour is somewhat a mix of mild cabbage and spinach.,25.0,25.0,20.0
15801,Peach - Indian,Fruits & Vegetables,Exotic Fruits & Veggies,Fresho,149.0,186.25,Apples & Pomegranate,3.0,"Indian peaches are large with a red, velvety and fuzzy skin.
They have red flesh, which is tender yet firm with a sweet and sometimes slightly tart flavour.
Fresho peaches are juicy, high quality, selectively picked peaches.
Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/1295/spiced-peach-cornflakes/",149.0,149.0,20.0
15874,Sambar Onion - Organically Grown,Fruits & Vegetables,Fresh Vegetables,Fresho,34.0,42.5,Organic Vegetables,3.0,"It Is Organically Grown And Handpicked From Farm  Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability.",34.0,34.0,20.0
15883,"Cucumber - Malabar, Organically Grown",Fruits & Vegetables,Organic Fruits & Vegetables,Fresho,39.0,48.75,Organic Vegetables,3.0,"Fresho Organic products are organically grown and handpicked by expert. These cucumbers are oval shaped and have green and yellow stripes on the outer surface. The inner flesh is juicy with many seeds.
Product image shown is for representation purpose only, the actual product may vary based on season, produce & availability.",39.0,39.0,20.0
15957,Potato - Wedges,Fruits & Vegetables,Cuts & Sprouts,Fresho,22.0,27.5,Cut & Peeled Veggies,3.0,"Fresho brings to your doorstep fresh potatoes, cut into wedges. Your quick evening snack can now be quicker than ever before!",22.0,22.0,20.0
16071,Brown Chana - Naturally Steamed,Fruits & Vegetables,Cuts & Sprouts,Tadaa,80.0,80.0,Cut & Peeled Veggies,3.0,Naturally steamed and boiled sprouts. They are high in fibre and are a rich and natural source of protein. Sprouts are a powerhouse of nutrition and regularly consuming them will make you healthy. Make your favourite recipes with these sprouts. It contains no preservatives.,80.0,80.0,0.0
16106,Brinjal Bottle Shape 500 g + Cauliflower 1 pc + Cabbage 1 pc,Fruits & Vegetables,Fresh Vegetables,Fresho,51.1,90.0,"Beans, Brinjals & Okra",3.0,"This combo contains Fresho Brinjal - Bottle Shape 500 g + Fresho Cauliflower 1 pc (approx. 400 g to 600 gm) + Fresho Cabbage 1 pc (approx. 500 g to 800 gm)Deep purple and oval-shaped bottle brinjals are glossy skinned vegetables with a white and have a soft flesh.Do not forget to check our delicious recipe - https://www.bigbasket.com/cookbook/recipes/133/baingan-bharta/ Cauliflower is made up of tightly bound clusters of soft, crumbly, sweet cauliflower florets that form a dense head. Resembling a classic tree, the florets are attached to a central edible white trunk which is firm and tender. https://www.bigbasket.com/cookbook/recipes/2144/cauliflower-cheese-pancakes/ With a texture of crispness and juiciness the moment you take the first bite, cabbages are sweet and grassy flavoured with dense and smooth leafy layers.Do not forget to check our delicious recipe - https://www.bigbasket.com/cookbook/recipes/710/cabbage-chowder/",51.1,51.1,43.22222222222222
16167,Banana Stem - Diced,Fruits & Vegetables,Fresh Vegetables,Fresho,32.0,40.0,Cut & Peeled Veggies,3.0,"We have reduced your time and effort with this pack of fresho diced banana stems which makes a quick and healthy meal, and are neatly cleaned and packed. Banana Stem is the fibrous stalk of the banana plant. It has high water content, fresh and crispy textured stalks with a mild taste. Fresho stem grade bananas are offered in a pristine condition and are tasty and nutritious.",32.0,32.0,20.0
16206,Himayath Mango,Fruits & Vegetables,Fresh Fruits,Fresho,169.0,211.25,Mangoes,3.0,"Said to be the fruit of choice for Indian's royalty, glossy fleshed Himayath mangoes are grown in Andhra Pradesh.
They are rich in terms of sweetness and the aftertaste is unique with hints of coconut and lime, making it a tough competition to Alphonsos.
Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/1167/mango-ice-lollies/ 
Calcium Carbide is not used in the ripening process of the mangoes.",169.0,169.0,20.0
16241,Orange - Imported,Fruits & Vegetables,Fresh Fruits,Fresho,129.0,161.25,"Kiwi, Melon, Citrus Fruit",3.0,"Navel oranges are very sugary and juicy and considered to be the world's finest orange for fresh consumption because they are very sweet, naturally juice, seedless and peels and segments very easily. It has a variety of phytochemicals containing flavanoids hesperetin, beta-carotene and carotenoids alpha etc. It is wealthy in Vitamin C, A and Folate and includes small amounts of Vitamin E & B complex vitamins too.  Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability. Click here for delicious fruit recipes - https://www.bigbasket.com/flavors/collections/228/fresh-fruits/",129.0,129.0,20.0
16281,"Chilli - Green, Organically Grown",Fruits & Vegetables,Organic Fruits & Vegetables,Fresho,15.0,7.5,Organic Vegetables,3.0,"Fresho organically grown green chillies are meant to send shivers up your spine - literally! These chillies are grown in special organic farms, from where they are packaged in hygienic and clean environments to ensure purity. These green chillies are definitely a staple in your refrigerator to create aromatic delicacies.",6.0,15.0,0.0
16296,Carrots - Grated,Fruits & Vegetables,Fresh Vegetables,Fresho,30.0,37.5,Cut & Peeled Veggies,3.0,"A popular sweet-tasting root vegetable, Carrots are long, narrow and cone shaped. They have thick, fleshy, deeply coloured root, which grows underground, with feathery green leaves that emerge above the ground.  While these greens are fresh tasting and slightly bitter, the carrot roots are crunchy textured with a sweet and minty aromatic taste. We deliver these carrots freshly grated, making your preparations much easier and quicker because we value your time!",30.0,30.0,20.0
16352,Celery,Fruits & Vegetables,Herbs & Seasonings,Fresho,16.5,20.63,Indian & Exotic Herbs,3.0,"Relish juicy, crunchy and mildly salty flavoured celeries that are individually handpicked everyday by our trained farmers. Celeries have wide, green leaves attached to thick, juicy stalks joined at a common base. https://www.bigbasket.com/cookbook/recipes/239/chinese-clear-vegetable-soup/",16.5,16.5,20.019389238972366
16454,"Chilli - Green, Organically Grown",Fruits & Vegetables,Herbs & Seasonings,Fresho,15.0,7.5,Organic Vegetables,3.0,"Fresho organically grown green chillies are meant to send shivers up your spine - literally! These chillies are grown in special organic farms, from where they are packaged in hygienic and clean environments to ensure purity. These green chillies are definitely a staple in your refrigerator to create aromatic delicacies.",6.0,15.0,0.0
16460,Cabbage - Red,Fruits & Vegetables,Exotic Fruits & Veggies,Fresho,23.0,28.75,Cabbage & Cauliflower,3.0,"It is round, wrapped in purplish red leaf layers. The flavour is more peppery and bold compared to green ones.
Its leaves are coarser as they have less water content. 
Do not forget to check our delicious recipe - https://www.bigbasket.com/cookbook/recipes/1561/violet-cabbage-walnut-salad/",23.0,23.0,20.0
16563,Coccinia,Fruits & Vegetables,Fresh Vegetables,Fresho,25.0,31.25,Cucumber & Capsicum,3.0,The flesh of Coccinia is crunchy with a mild bitter after taste but the matured ones taste even sweeter. The translucent white flesh with seeds embedded turns red on ripening. They are oval to elongated with thick and light green skin.,25.0,25.0,20.0
16690,Broccoli - Florets,Fruits & Vegetables,Cuts & Sprouts,Fresho,52.0,65.0,Cut & Peeled Veggies,3.0,Fresho brings to you trimmed crowns of Broccoli that are ready to be chopped for your favorite dish. Just give them a quick rinse first and then they're ready to be steamed or boiled.,52.0,52.0,20.0
16727,Mango Sindura - Organically Grown,Fruits & Vegetables,Fresh Fruits,Fresho,64.0,80.0,Organic Fruits,3.0,"These varieties of Mangoes are grown organically, Naturally ripened through hay.  Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability.",64.0,64.0,20.0
16767,Knol Khol,Fruits & Vegetables,Fresh Vegetables,Fresho,25.0,56.25,Cabbage & Cauliflower,3.0,"Knol Khols are big, greenish white colored vegetables with long, green extrusions.They have a crispy texture and taste mildly sweet",25.0,25.0,55.55555555555556
16772,Fresh Almonds Green,Fruits & Vegetables,Exotic Fruits & Veggies,Fresho,59.5,74.38,Exotic Fruits,3.0,"With their fuzzy, green outer hull and soft jelly like skinless nut, fresh green almonds offer a complex flavor with mild floral and grass-like notes and an overall sweet-tart flavor.  Their pleasantly natural acidity and raw texture are improved by the smoothness of olive oil and the sweet-salty-spicy taste of a seasoned sea salt blend.",59.5,59.5,20.005377789728417
16810,Cabbage - Organically Grown,Fruits & Vegetables,Organic Fruits & Vegetables,Fresho,20.0,25.0,Organic Vegetables,3.0,"It is organically grown and handpicked from farm  Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability.",20.0,20.0,20.0
16857,Fresh Almonds Green,Fruits & Vegetables,Fresh Fruits,Fresho,135.0,168.75,Seasonal Fruits,3.0,"Fresh Almonds have an extraordinary fresh grassy flavour and an appealing vegetal crunch. Their delightfully normal acidity and raw texture are improved by the softness of olive oil and the sweet-salty-spicy flavour of a seasoned sea salt blend. The product image shown is for representation purpose only, the actual product may vary based on season, produce & availability.
Click here for delicious fruit recipes - https://www.bigbasket.com/flavors/collections/228/fresh-fruits/",135.0,135.0,20.0
16889,Beans - Organically Grown,Fruits & Vegetables,Organic Fruits & Vegetables,Fresho,79.0,98.75,Organic Vegetables,3.0,"These are organically grown, hence, free from chemical residues. They are used in curries, soups, stir-fry with rice, noodles and salads.",79.0,79.0,20.0
16918,Coconut - Diced,Fruits & Vegetables,Cuts & Sprouts,Fresho,39.0,48.75,Cut & Peeled Veggies,3.0,Our freshly diced coconut can be used directly in many ways without having to worry about the rough external shell and fibrous husk,39.0,39.0,20.0
16932,Chow Chow,Fruits & Vegetables,Fresh Vegetables,Fresho,16.83,27.5,"Gourd, Pumpkin, Drumstick",3.0,"Known wordlwide for its delicious seeds, roots, shoots, flowers, leaves and fruit, Chow chow also known as Chayote, is a roughly pear-shaped, mild flavoured and green vegetable.",16.83,16.83,38.800000000000004
16936,Mushrooms - Oyster,Fruits & Vegetables,Fresh Vegetables,Fresho,55.0,68.75,Exotic Vegetables,3.0,Oyster mushrooms are pale to dark gray in colour and have a shape like that of an oyster with a soft and slightly chewy texture. They have a mild flavour and an aroma and taste similar to that of seafood.,55.0,55.0,20.0
17049,White Orchids,Fruits & Vegetables,"Flower Bouquets, Bunches",Fresho,275.0,343.75,Other Flowers,3.0,"White orchid bouquets wrapped in crepe paper that bring a universal message of love, beauty, wisdom, thoughtfulness, luxury, strength, and affection. Blooming in every colour except blue and black, orchids are known for their showy and sweet-smelling flowers, making them some of the best fragrant outdoor plants. Some orchids, like epidendrum orchids, thrive in the garden, while others like paphiopedilum orchids make for great indoor plants. Orchids may have a reputation of being difficult to care for, but certain types like Phalaenopsis orchids can be some of the easiest flowers to grow.",275.0,275.0,20.0
17052,Mango Banganapalli- Organically Grown,Fruits & Vegetables,Fresh Fruits,Fresho,79.0,98.75,Organic Fruits,3.0,"It is organically grown and handpicked from farm  Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability.",79.0,79.0,20.0
17175,Dragon Fruit,Fruits & Vegetables,Exotic Fruits & Veggies,Fresho,85.0,106.25,Exotic Fruits,3.0,"Dragon fruits are oval to oblong in shape and size, with pink peel and green scale-like leaves. It is named after its resemblance to dragon scales. White flesh is dotted with black, tiny edible seeds. It has juicy and spongy flesh with sweet flavour and a hint of sourness. Fresho dragon fruits are sourced from Thailand.  Do not forget to check our delicious fruit recipe -  https://www.bigbasket.com/cookbook/recipes/2082/dragon-fruit-juice/",85.0,85.0,20.0
17268,Pomegranate - Peeled,Fruits & Vegetables,Cuts & Sprouts,Fresho,87.0,108.75,"Cut Fruit, Tender Coconut",3.0,"We've eliminated the messy step of removing the peel of pomegranate.
Savour the luscious seeds without any effort through Fresho's pomegranates.
With ruby color and an intense, floral, sweet-tart flavour, the pomegranate delivers both taste and beauty. 
Do not forget to check our delicious fruit recipe -  https://www.bigbasket.com/cookbook/recipes/1229/pomegranate-cooler/",87.0,87.0,20.0
17298,Methi - Chopped,Fruits & Vegetables,Cuts & Sprouts,Fresho,42.0,52.5,Cut & Peeled Veggies,3.0,Fresho brings to you hygienically chopped and fresh Methi for your ease and convenience. Do not forget to check out our delicious recipe- https://www.bigbasket.com/cookbook/recipes/364/whole-wheat-methi-khakra/,42.0,42.0,20.0
17333,"Cut Cauliflower, Washed",Fruits & Vegetables,Fresh Vegetables,Fresho,45.0,56.25,Cut & Peeled Veggies,3.0,"Fresho provides you clusters of soft, crumbly, sweet cauliflower florets that will help reduce your effort in separating them",45.0,45.0,20.0
17337,Capsicum - Red,Fruits & Vegetables,Fresh Vegetables,Fresho,65.0,81.25,Cucumber & Capsicum,3.0,"Leaving a sweet and fruity flavour on the tastebuds, Red capsicums, also known as red bell peppers are bell shaped, medium-sized fruit pods. They have thick and shiny skin with fleshy texture on the inside. Red bell peppers are the most ripened and sweetest of all capsicums. Do not forget to check our delicious recipe - https://www.bigbasket.com/cookbook/recipes/2347/pro-veg-platter-with-greek-yogurt-dip/",65.0,65.0,20.0
17368,Neem Giloy (Amruta Balli) - Organically Grown,Fruits & Vegetables,Organic Fruits & Vegetables,Fresho,15.0,16.25,Organic Vegetables,3.0,"Giloy or Guduchi, also known as Amruta balli, is an ayurvedic natural herb, used in several Ayurvedic medicinal preparations. When combined with different types of herbs, it is known to produce alleviating effects on the various doshas defined in Ayurveda. This makes it a very versatile and powerful herb. The bark of Giloy looks greyish brown or creamy white in colour. It often grows on its own, found clinging to huge trees, especially mango and neem. It is generally known to improve the immune system, thereby protecting against infections.  Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability.",13.0,15.0,7.6923076923076925
17402,Carrots - Julienne,Fruits & Vegetables,Fresh Vegetables,Fresho,33.0,41.25,Cut & Peeled Veggies,3.0,"A popular sweet-tasting root vegetable, Carrots are long, narrow and cone shaped. They have thick, fleshy, deeply coloured root, which grows underground, with feathery green leaves that emerge above the ground. While these greens are fresh tasting and slightly bitter, the carrot roots are crunchy textured with a sweet and minty aromatic taste. We deliver these carrots fresh and uniformly sliced into thin strips called the Julienne cut. Enjoy an effortless cooking that is much convenient and quicker because we value your time!",33.0,33.0,20.0
17553,Ladies Finger - Diced,Fruits & Vegetables,Cuts & Sprouts,Fresho,27.0,33.75,Cut & Peeled Veggies,3.0,Fresho brings to you diced Ladies Finger with a mild and slightly grassy flavour.,27.0,27.0,20.0
17581,Pomegranate - Peeled,Fruits & Vegetables,Fresh Fruits,Fresho,87.0,108.75,"Cut Fruit, Tender Coconut",3.0,"We've eliminated the messy step of removing the peel of pomegranate.
Savour the luscious seeds without any effort through Fresho's pomegranates.
With ruby color and an intense, floral, sweet-tart flavour, the pomegranate delivers both taste and beauty. 
Do not forget to check our delicious fruit recipe -  https://www.bigbasket.com/cookbook/recipes/1229/pomegranate-cooler/",87.0,87.0,20.0
17640,Litchi,Fruits & Vegetables,Exotic Fruits & Veggies,Fresho,99.0,123.75,Exotic Fruits,3.0,"Fresho litchi is obtained from the best growers in the country, and the fruits are fresh, fleshy and refreshingly sweet. They are packed and stored in hygienic conditions at the right temperature to make sure that the taste and benefits are preserved well. So turn down the summer heat in a juicy way with premium quality Fresho litchis.Fresho is our brand of fresh fruits and vegetables which are individually handpicked everyday by our experienced and technically competent buyers. Our buying, storing and packaging processes are tailored to ensure that only the fresh, nutrient dense, healthy and delicious produce reaches your doorstep. We guarantee the quality of all Fresho products. If you're not satisfied with the freshness of the items, you can hand them back to our Customer Experience Executive (CEE) for a full refund.  Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability. Click here for delicious fruit recipes - https://www.bigbasket.com/flavors/collections/228/fresh-fruits/",99.0,99.0,20.0
17659,Tender Coconut - Medium,Fruits & Vegetables,Fresh Fruits,Fresho,46.0,57.5,"Cut Fruit, Tender Coconut",3.0,"Young, fresh and healthy tender coconuts are a pure, tasty and nutritious energy drink that keeps body hydrated round the clock. 
Tender coconut is the most refreshing drink and best to quench your thirst in the summer.
Tender coconut has antioxidant properties which help to protect the body from free radicals.
It helps to lower blood pressure level, prevent kidney stone, and support heart health.
Do not forget to check out our delicious recipe- https://www.bigbasket.com/cookbook/recipes/897/tender-coconut-souffle/",46.0,46.0,20.0
17795,Banana - Raw Green,Fruits & Vegetables,Fresh Fruits,Fresho,20.0,25.0,"Banana, Sapota & Papaya",3.0,"Raw bananas are unripened bananas with a tough, green skin. Their flesh is white, dense and has a starchy-tart flavour.
We selectively pick organically grown raw green bananas from the best farms.
Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/786/raw-banana-kofta/",20.0,20.0,20.0
17902,Yellow Pumpkin - Avial Cut,Fruits & Vegetables,Fresh Vegetables,Fresho,25.0,31.25,Cut & Peeled Veggies,3.0,"Pumpkin is a gourd-like squash that belongs to the Cucurbita family. Pumpkins are so joyful looking with their intense colors. Its yellow-orangey skin and flesh is filled with the carotenoids. The shape varies from oblong to oblate and its skin is regularly thick in orange or yellowish color. The inside flesh differ from pale to dim green, ashen to gray and orange-yellow to red. At the central part of pumpkin, are the seeds which are edible.  Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability.",25.0,25.0,20.0
17961,"Banana - Yellaki, Organically Grown",Fruits & Vegetables,Fresh Fruits,Fresho,33.0,41.25,Organic Fruits,3.0,"Fresh, tiny small sized, directly procured from the farm, this variety is called Yelakki in Bangalore and Elaichi in Mumbai. Despite its small size, they are naturally flavoured, aromatic and sweeter compared to regular bananas. Yelakki bananas are around 3- 4 inches long, and contain a thinner skin and better shelf life than Robusta bananas.  Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/573/banana-pancake/",33.0,33.0,20.0
18014,"Pomegranate - Single Serve, Peeled",Fruits & Vegetables,Cuts & Sprouts,Fresho,34.0,42.5,"Cut Fruit, Tender Coconut",3.0,"We've eliminated the messy step of removing the peel of pomegranate.
Savour the luscious seeds without any effort through Fresho's pomegranates.
With ruby color and an intense, floral, sweet-tart flavour, the pomegranate delivers both taste and beauty. 
Do not forget to check our delicious fruit recipe -  https://www.bigbasket.com/cookbook/recipes/1229/pomegranate-cooler/",34.0,34.0,20.0
18081,Pomegranate,Fruits & Vegetables,Fresh Fruits,Fresho,189.0,236.25,Apples & Pomegranate,3.0,"Pomegranate Kesar has a vibrant, soft and shiny ruby-red skin. This nutritious, antioxidant rich fruit is considered to be a super-food.
It is a rich supplier of soluble and insoluble dietary fibers, vitamin K, C, minerals and B-complex vitamins such as B5, B6.
Product image shown is for representation purpose only, the actual product may vary based on season, produce & availability.
Click here for delicious fruit recipes - https://www.bigbasket.com/flavors/collections/228/fresh-fruits/",189.0,189.0,20.0
18244,Amaranthus - Red,Fruits & Vegetables,Exotic Fruits & Veggies,Fresho,20.0,25.0,Leafy Vegetables,3.0,"A highly nutritious leafy vegetable, Red Amaranthus has bright red leaves and a flavor similar to a beat.
The Red variety produces feathery purple, magenta, or red flowers from the central stalk which is packed with edible seeds.
But once they mature and become bushy, they are not edible and should be avoided.
Do not forget to check our delicious recipe - https://www.bigbasket.com/cookbook/recipes/1109/thotakura-vadiyalu-curry/",20.0,20.0,20.0
18269,"Banana - Raw, Diced",Fruits & Vegetables,Cuts & Sprouts,Fresho,25.0,31.25,Cut & Peeled Veggies,3.0,"Relish the firm, Fresho raw bananas uniformly diced pack for its rich starchy texture in many Indian dishes. Raw bananas are unripened bananas with tough, green skin. Their flesh is white, dense and has a starchy-tart flavour. Fresho raw bananas are graded and sorted by our experts and best quality is delivered.  Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/678/kele-ka-kabab/",25.0,25.0,20.0
18384,Apple - Washington 4 pcs + Kiwi - Green 3 pcs + Pomegranate 4 pcs,Fruits & Vegetables,Fresh Fruits,Fresho,527.0,658.75,Apples & Pomegranate,3.0,"Fresho is our brand of fresh fruits and vegetables which are individually handpicked everyday by our experienced and technically competent buyers. Our buying, storing and packaging processes are tailored to ensure that only the fresh, nutrient dense, healthy and delicious produce reaches your doorstep. We guarantee the quality of all Fresho products. If you're not satisfied with the freshness of the items, you can hand them back to our Customer Experience Executive (CEE) for a full refund. Royal gala apples are bright red, thin skinned, white fleshed fruits with a mild sweet flavour and are native to New Zealand.  Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability. Click here for delicious fruit recipes - https://www.bigbasket.com/flavors/collections/228/fresh-fruits/ 
 Kiwi or Chinese gooseberry is an oval shaped exotic fruit that has a fuzzy brown outer skin while the inner flesh is bright green and juicy with edible black seeds. It has a unique tangy-sweet flavor and a pleasant smell. The sugary fruit tastes like a mixture of strawberry, pineapple and banana. 
Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability.  The bright-red coloured seeds from the reddish-pink pomegranate fruit add a dash of colour and crunch to any food, especially salads. The tart, sweet and acidic taste of the seeds can actually work with everything like chicken and even chocolates. Fresho presents high quality pomegranate fruits, freshly picked and delivered without any blemishes.",527.0,527.0,20.0
